,E,A,G,O,EA,EG,EO,AG,AO,GO,EAG,EAO,EGO,AGO,EAGO
V,5.750000000000001,7.249999999999999,6.916666666666668,14.666666666666666,1.8333333333333333,11.416666666666666,0.0,9.666666666666664,0.0,2.833333333333333,3.833333333333333,0.9166666666666666,2.0833333333333335,5.583333333333333,8.5
NV,0.9166666666666666,2.7499999999999996,13.166666666666666,15.999999999999998,4.666666666666667,6.75,8.916666666666668,10.500000000000002,11.583333333333334,17.25,2.833333333333333,4.666666666666667,17.25,21.25,12.166666666666666
SV,0.9166666666666666,10.416666666666668,6.833333333333333,10.333333333333332,3.0000000000000004,2.7500000000000004,2.833333333333333,8.833333333333334,13.166666666666666,14.666666666666666,0.9166666666666666,0.0,4.750000000000001,7.916666666666666,3.75
BV,0.0,11.333333333333332,10.666666666666664,10.499999999999998,4.0,8.666666666666666,0.9999999999999999,5.916666666666667,1.0833333333333335,9.666666666666666,11.75,4.833333333333332,7.750000000000002,3.833333333333333,4.75
PV,2.9166666666666665,0.9166666666666666,0.9166666666666666,0.0,0.0,3.833333333333333,5.833333333333333,0.9166666666666666,2.833333333333333,2.0,2.0833333333333335,0.0,6.75,0.0,0.0
NBV,0.0,9.833333333333334,11.666666666666666,17.416666666666664,0.08333333333333333,1.9166666666666665,2.9166666666666665,12.416666666666668,12.666666666666664,10.500000000000002,0.0,2.0833333333333335,4.833333333333333,13.249999999999998,4.833333333333332
NPV,0.9166666666666666,1.916666666666667,1.916666666666667,2.0,2.833333333333333,2.9166666666666665,0.9166666666666666,0.9166666666666666,2.833333333333333,0.9166666666666666,5.666666666666666,0.0,2.833333333333333,1.0,2.833333333333333
SBV,0.0,2.833333333333333,8.5,11.416666666666666,1.9166666666666665,7.583333333333334,3.916666666666667,9.583333333333334,18.333333333333336,7.75,10.583333333333334,6.666666666666668,9.583333333333334,11.500000000000002,10.416666666666668
SPV,0.0,0.0,4.833333333333332,2.833333333333333,0.0,4.833333333333334,2.0,3.833333333333333,1.8333333333333333,1.8333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,3.833333333333333
BPV,2.833333333333333,1.0,0.9166666666666666,0.0,0.0,1.916666666666667,1.0,3.916666666666667,0.0,0.0,1.9166666666666665,2.9166666666666665,0.9999999999999999,1.9166666666666665,1.0
NBPV,4.833333333333333,2.0,3.833333333333333,0.9166666666666666,0.9999999999999999,0.9166666666666666,1.8333333333333333,0.0,0.9166666666666666,3.833333333333333,1.916666666666667,2.0,1.8333333333333333,0.0,7.5
SBPV,0.0,1.0,1.8333333333333333,0.9166666666666666,0.0,2.833333333333333,1.8333333333333333,3.833333333333333,2.0833333333333335,2.9166666666666665,0.0,1.8333333333333333,0.0,3.0,0.08333333333333333
