,E,A,G,O,EA,EG,EO,AG,AO,GO,EAG,EAO,EGO,AGO,EAGO
V,3.5256410256410255,23.858974358974358,23.21153846153846,13.551282051282051,6.205128205128204,26.185897435897438,4.448717948717949,3.3846153846153846,8.044871794871796,15.474358974358976,3.6730769230769234,8.044871794871796,18.91025641025641,8.19871794871795,10.717948717948717
NV,11.64102564102564,21.53205128205128,25.551282051282048,23.35897435897436,11.647435897435898,5.147435897435897,20.108974358974358,20.608974358974358,21.80128205128205,27.205128205128204,15.237179487179489,17.307692307692307,11.570512820512821,24.26923076923077,23.371794871794872
SV,10.506410256410255,23.28205128205128,29.576923076923084,25.967948717948712,8.743589743589745,7.903846153846153,8.044871794871796,26.55769230769231,27.42948717948718,29.717948717948715,6.211538461538462,10.73076923076923,19.83974358974359,35.6474358974359,14.256410256410254
BV,1.83974358974359,19.05128205128205,24.42948717948718,25.955128205128208,2.756410256410256,20.756410256410255,1.0705128205128205,5.365384615384617,14.320512820512821,5.217948717948719,5.506410256410256,1.7692307692307694,6.205128205128206,21.44230769230769,14.108974358974358
PV,3.5320512820512824,1.1474358974358974,8.044871794871794,0.9935897435897435,9.179487179487179,5.4423076923076925,1.6923076923076923,7.0576923076923075,3.4551282051282053,9.801282051282051,5.4423076923076925,0.8461538461538461,7.903846153846153,3.5961538461538454,4.519230769230769
NBV,2.6794871794871793,16.935897435897434,25.903846153846153,35.480769230769226,9.807692307692308,8.038461538461538,9.807692307692308,21.371794871794876,26.81410256410256,16.788461538461537,7.051282051282051,16.94871794871795,9.891025641025642,24.826923076923077,9.73076923076923
NPV,1.6923076923076923,5.365384615384615,6.3589743589743595,1.8333333333333333,8.814102564102564,10.647435897435898,6.064102564102565,8.03846153846154,5.217948717948717,5.358974358974359,6.205128205128204,2.6794871794871793,2.6794871794871793,6.346153846153846,8.743589743589745
SBV,8.12820512820513,21.44230769230769,26.115384615384617,37.80769230769231,6.352564102564104,18.403846153846153,19.474358974358974,34.493589743589745,26.826923076923077,24.903846153846153,8.057692307692307,15.39102564102564,18.974358974358974,27.96153846153846,22.435897435897438
SPV,1.6923076923076923,4.371794871794871,5.288461538461538,0.07692307692307693,7.128205128205129,5.217948717948719,5.365384615384615,0.9166666666666666,3.4551282051282053,5.288461538461538,8.115384615384617,6.2756410256410255,1.83974358974359,8.974358974358976,4.371794871794872
BPV,4.442307692307692,3.6730769230769225,0.9935897435897435,4.371794871794871,3.5256410256410255,2.6858974358974357,4.596153846153846,4.6730769230769225,0.9166666666666666,4.442307692307692,3.6730769230769225,3.4615384615384617,6.211538461538462,1.7628205128205128,5.288461538461537
NBPV,8.051282051282053,3.6025641025641026,4.596153846153846,7.897435897435898,3.6025641025641026,2.6089743589743595,1.83974358974359,2.6089743589743595,0.0,5.358974358974359,3.6730769230769225,6.288461538461538,3.5961538461538463,0.9166666666666666,0.8461538461538461
SBPV,5.217948717948719,5.294871794871795,5.217948717948719,5.365384615384615,8.185897435897434,2.756410256410256,1.8333333333333333,1.8397435897435896,7.051282051282051,2.7628205128205128,4.737179487179486,0.9935897435897435,5.365384615384615,9.878205128205128,4.371794871794872
