,E,A,G,O,EA,EG,EO,AG,AO,GO,EAG,EAO,EGO,AGO,EAGO
V,7.07142857142857,24.642857142857146,54.0,25.023809523809526,19.380952380952383,10.999999999999998,18.095238095238095,35.9047619047619,16.4047619047619,51.61904761904762,18.21428571428571,16.238095238095237,14.452380952380949,31.857142857142858,37.476190476190474
NV,12.714285714285717,38.642857142857146,40.35714285714286,50.73809523809525,20.19047619047619,15.976190476190478,19.666666666666668,47.57142857142857,43.52380952380952,46.023809523809526,37.595238095238095,32.666666666666664,19.38095238095238,48.85714285714286,28.714285714285708
SV,14.69047619047619,53.714285714285715,36.95238095238095,39.07142857142857,20.952380952380953,12.19047619047619,23.047619047619044,51.476190476190474,44.71428571428571,42.16666666666667,16.54761904761905,9.19047619047619,21.76190476190476,49.142857142857146,31.571428571428573
BV,12.714285714285714,35.904761904761905,8.523809523809522,49.92857142857143,3.6666666666666665,18.21428571428571,23.857142857142858,43.66666666666667,16.38095238095238,9.047619047619047,44.4047619047619,23.333333333333332,34.333333333333336,12.45238095238095,35.61904761904762
PV,15.976190476190474,10.88095238095238,41.833333333333336,19.666666666666668,23.21428571428571,30.80952380952381,10.499999999999998,36.80952380952381,9.452380952380953,21.523809523809522,54.4047619047619,12.30952380952381,8.928571428571427,49.952380952380956,17.833333333333332
NBV,10.88095238095238,30.547619047619044,39.07142857142857,49.66666666666666,15.857142857142852,18.21428571428571,25.571428571428566,53.333333333333336,30.80952380952381,41.30952380952381,5.500000000000001,23.30952380952381,22.952380952380945,24.023809523809522,17.69047619047619
NPV,3.8095238095238093,19.666666666666664,6.952380952380952,19.523809523809526,5.261904761904761,15.976190476190474,12.047619047619047,10.61904761904762,17.69047619047619,9.047619047619047,9.45238095238095,7.333333333333333,18.5,5.642857142857142,0.14285714285714285
SBV,10.357142857142858,21.76190476190476,46.4047619047619,38.38095238095238,12.833333333333336,27.642857142857142,21.619047619047617,53.714285714285715,50.45238095238095,42.833333333333336,39.07142857142857,25.69047619047619,26.857142857142858,36.952380952380956,47.95238095238095
SPV,10.88095238095238,16.11904761904762,8.928571428571427,23.45238095238095,8.904761904761905,5.238095238095237,14.023809523809524,3.404761904761905,12.85714285714286,14.285714285714285,13.88095238095238,10.476190476190474,21.5,4.976190476190476,9.047619047619046
BPV,12.452380952380954,12.857142857142856,5.238095238095237,16.119047619047617,8.642857142857142,40.738095238095234,16.11904761904762,39.3095238095238,16.119047619047617,7.07142857142857,34.214285714285715,14.047619047619047,55.285714285714285,7.357142857142857,44.69047619047618
NBPV,14.428571428571429,11.023809523809526,10.476190476190474,1.7142857142857144,10.214285714285714,12.571428571428573,14.023809523809524,3.6666666666666665,9.19047619047619,10.214285714285714,14.69047619047619,12.30952380952381,11.142857142857142,5.119047619047619,9.166666666666664
SBPV,5.642857142857142,16.119047619047617,4.976190476190476,14.285714285714285,15.714285714285717,19.785714285714285,14.547619047619047,5.499999999999999,21.476190476190478,20.833333333333336,13.88095238095238,16.26190476190476,3.404761904761905,10.88095238095238,3.5476190476190474
