,E,A,G,O,EA,EG,EO,AG,AO,GO,EAG,EAO,EGO,AGO,EAGO
V,2.8947368421052633,21.06432748538012,17.663742690058477,20.663742690058477,2.3157894736842106,14.86549707602339,1.7368421052631577,14.780701754385966,4.2105263157894735,1.1578947368421053,22.3187134502924,8.137426900584796,4.315789473684211,8.736842105263158,7.64327485380117
NV,1.2105263157894735,18.254385964912277,14.052631578947366,22.947368421052634,9.432748538011698,6.432748538011697,11.918128654970758,20.432748538011698,22.8859649122807,24.10818713450292,12.801169590643275,12.570175438596493,21.266081871345026,21.01169590643275,18.16959064327485
SV,1.789473684210526,20.678362573099413,24.096491228070175,21.371345029239762,0.5789473684210527,4.105263157894737,0.5789473684210527,21.675438596491222,21.128654970760234,21.92982456140351,4.769005847953216,1.874269005847953,5.315789473684211,18.885964912280702,7.064327485380117
BV,8.169590643274853,18.16959064327485,17.11695906432748,14.25438596491228,1.2105263157894735,17.16081871345029,4.695906432748538,21.116959064327485,7.64327485380117,0.6637426900584794,10.707602339181289,5.906432748538011,8.833333333333332,2.8947368421052633,11.97076023391813
PV,0.0,2.8947368421052633,2.347953216374269,1.8216374269005846,1.2426900584795322,1.2426900584795322,5.97953216374269,4.052631578947368,6.9795321637426895,0.5789473684210527,4.684210526315789,1.7690058479532162,4.052631578947368,2.947368421052631,2.3157894736842106
NBV,8.201754385964913,13.368421052631579,11.716374269005847,18.23391812865497,4.137426900584796,1.1900584795321638,7.66374269005848,23.4327485380117,17.002923976608187,23.49707602339181,5.874269005847952,7.66374269005848,5.874269005847952,16.991228070175442,8.736842105263158
NPV,0.5789473684210527,4.052631578947368,1.1578947368421053,2.347953216374269,2.947368421052631,5.242690058479532,1.7368421052631577,1.7368421052631577,2.8947368421052633,0.0,1.1578947368421053,0.0,0.5789473684210527,1.7368421052631577,2.347953216374269
SBV,1.1578947368421053,12.959064327485379,18.769005847953217,28.64327485380117,4.295321637426901,7.66374269005848,9.32748538011696,12.485380116959064,14.748538011695905,16.380116959064328,11.157894736842104,17.400584795321638,18.780701754385966,20.58187134502924,13.517543859649123
SPV,4.190058479532164,1.7368421052631577,4.052631578947368,1.1900584795321638,3.6111111111111107,2.8947368421052633,1.7368421052631577,3.5584795321637426,0.0,3.5380116959064325,1.1578947368421053,2.3684210526315788,2.3157894736842106,1.7368421052631577,3.505847953216375
BPV,0.631578947368421,0.5789473684210527,2.9795321637426895,1.7368421052631577,0.5789473684210527,3.4736842105263155,1.1578947368421053,1.7368421052631577,0.5789473684210527,5.2105263157894735,4.105263157894737,2.8947368421052633,0.5789473684210527,5.842105263157895,3.5263157894736845
NBPV,0.0,3.5263157894736845,1.1578947368421053,1.1900584795321638,2.8947368421052633,4.116959064327485,2.3157894736842106,2.347953216374269,0.0,1.2105263157894735,2.9795321637426895,5.906432748538011,4.663742690058479,3.4736842105263155,0.5789473684210527
SBPV,0.5789473684210527,2.347953216374269,0.631578947368421,1.1578947368421053,4.716374269005848,1.8421052631578945,1.7690058479532162,1.1900584795321638,0.5789473684210527,2.3801169590643276,1.2105263157894735,1.8216374269005846,1.7690058479532162,1.1578947368421053,0.5789473684210527
