,E,A,G,O,EA,EG,EO,AG,AO,GO,EAG,EAO,EGO,AGO,EAGO
V,6.58187134502924,14.704678362573098,2.347953216374269,14.365497076023392,0.0,3.505847953216375,4.371345029239766,2.497076023391813,6.067251461988303,6.657894736842104,15.08479532163743,3.023391812865497,5.488304093567251,4.266081871345029,12.090643274853804
NV,1.1900584795321638,12.070175438596493,9.722222222222221,8.005847953216374,10.216374269005849,4.888888888888888,16.198830409356727,16.271929824561404,22.5,33.57602339181286,8.973684210526317,11.502923976608189,13.631578947368423,17.60233918128655,12.10233918128655
SV,1.8216374269005846,19.970760233918128,9.584795321637426,29.564327485380108,6.657894736842104,3.011695906432749,2.4649122807017543,24.076023391812864,21.83625730994152,23.2046783625731,5.561403508771931,6.067251461988303,1.1900584795321638,26.678362573099417,11.491228070175438
BV,5.391812865497076,11.546783625730994,0.7163742690058479,11.450292397660819,1.853801169590643,15.862573099415206,4.254385964912281,19.242690058479532,4.233918128654971,3.0760233918128654,3.0438596491228065,1.2426900584795322,9.754385964912279,15.704678362573098,8.435672514619883
PV,1.222222222222222,2.4649122807017543,2.9912280701754383,2.4122807017543857,1.801169590643275,3.0438596491228065,1.1900584795321638,4.298245614035087,0.0,0.611111111111111,4.760233918128655,2.3801169590643276,1.1900584795321638,1.222222222222222,1.1900584795321638
NBV,2.3801169590643276,16.38888888888889,13.271929824561404,23.35964912280702,7.2046783625731,1.8333333333333333,8.973684210526315,15.114035087719296,20.087719298245613,21.108187134502923,7.236842105263157,4.266081871345029,7.257309941520466,23.035087719298243,4.982456140350877
NPV,0.0,1.801169590643275,0.611111111111111,5.4561403508771935,1.1900584795321638,1.8333333333333333,1.801169590643275,1.1578947368421053,3.7192982456140347,2.497076023391813,2.9269005847953213,1.7690058479532162,3.0760233918128654,0.05263157894736842,3.0760233918128654
SBV,0.0,15.263157894736839,18.181286549707604,23.18421052631579,6.593567251461987,8.584795321637426,11.02046783625731,22.35087719298246,22.190058479532162,21.736842105263158,10.912280701754383,11.08187134502924,7.85672514619883,18.780701754385966,15.725146198830409
SPV,5.488304093567251,6.035087719298246,1.853801169590643,3.6345029239766085,2.9912280701754383,2.4327485380116958,0.6637426900584794,0.0,4.760233918128655,0.0,1.1900584795321638,3.6549707602339185,6.035087719298247,0.5789473684210527,1.1900584795321638
BPV,0.0,1.1900584795321638,2.4649122807017543,1.789473684210526,6.646198830409357,1.853801169590643,1.801169590643275,2.4649122807017543,2.4853801169590644,1.874269005847953,2.9795321637426895,3.6345029239766085,6.078947368421052,5.5204678362573105,4.201754385964912
NBPV,3.60233918128655,2.9912280701754383,0.6637426900584794,0.631578947368421,1.2748538011695907,1.1900584795321638,0.0,0.05263157894736842,2.517543859649123,2.9912280701754383,3.6345029239766085,1.2426900584795322,0.611111111111111,3.60233918128655,2.497076023391813
SBPV,3.590643274853801,3.055555555555556,3.6228070175438596,1.8333333333333333,0.611111111111111,0.0,1.222222222222222,1.801169590643275,2.444444444444444,7.3011695906432745,2.4649122807017543,2.3801169590643276,6.722222222222221,2.347953216374269,2.347953216374269
