,E,A,G,O,EA,EG,EO,AG,AO,GO,EAG,EAO,EGO,AGO,EAGO
V,0.7333333333333333,12.780952380952382,13.528571428571428,14.38095238095238,0.0,2.2666666666666666,0.0,7.690476190476189,4.504761904761905,4.661904761904761,2.9857142857142858,3.89047619047619,5.238095238095237,0.7333333333333333,1.4666666666666666
NV,2.2523809523809524,8.971428571428572,13.952380952380953,20.285714285714285,6.876190476190476,9.795238095238096,3.0523809523809518,12.114285714285714,16.64761904761905,11.447619047619046,6.838095238095239,12.157142857142858,10.542857142857143,13.842857142857143,13.54285714285714
SV,1.519047619047619,9.276190476190475,12.876190476190475,22.08095238095238,3.8238095238095235,5.185714285714286,0.7333333333333333,9.652380952380952,16.40952380952381,13.699999999999998,4.4523809523809526,8.238095238095237,6.128571428571428,11.566666666666665,8.357142857142856
BV,0.8,13.619047619047617,2.933333333333333,11.40952380952381,1.5333333333333332,18.885714285714283,5.319047619047619,3.7190476190476183,3.1047619047619044,4.571428571428572,17.299999999999997,2.1999999999999997,3.89047619047619,4.571428571428571,1.5333333333333332
PV,0.7333333333333333,3.0000000000000004,1.5714285714285716,2.2523809523809524,0.7333333333333333,4.519047619047619,2.2523809523809524,6.128571428571429,1.4666666666666666,3.6666666666666665,3.0523809523809518,3.09047619047619,2.2523809523809524,5.133333333333333,4.504761904761905
NBV,3.7714285714285714,5.357142857142857,6.6000000000000005,21.923809523809524,5.3047619047619055,3.8380952380952382,6.09047619047619,10.099999999999998,19.057142857142857,16.52857142857143,0.0,6.838095238095239,6.023809523809524,16.790476190476188,8.29047619047619
NPV,3.876190476190476,0.0,0.0,5.238095238095237,1.519047619047619,5.357142857142857,2.2523809523809524,0.0,0.0,2.2523809523809524,0.7333333333333333,3.7190476190476183,2.266666666666666,1.519047619047619,1.519047619047619
SBV,2.933333333333333,5.919047619047619,8.223809523809523,15.04761904761905,2.319047619047619,7.609523809523807,8.514285714285714,5.304761904761905,14.461904761904762,12.876190476190475,10.45238095238095,16.514285714285716,10.647619047619047,17.299999999999997,13.804761904761904
SPV,1.4666666666666666,0.0,0.0,0.0,1.4666666666666666,0.7857142857142858,2.3190476190476192,4.690476190476191,0.7333333333333333,1.6380952380952378,4.571428571428572,3.157142857142857,0.0,1.4666666666666666,2.9857142857142858
BPV,3.0000000000000004,0.0,2.1999999999999997,2.2523809523809524,0.7333333333333333,7.542857142857143,3.957142857142857,1.5714285714285716,5.2904761904761894,2.933333333333333,2.2523809523809524,0.0,4.3999999999999995,3.0000000000000004,0.0
NBPV,0.7333333333333333,0.0,2.3047619047619046,2.2523809523809524,0.8,0.7333333333333333,2.3333333333333335,0.7333333333333333,1.4666666666666666,0.7333333333333333,0.7857142857142858,6.076190476190475,0.7857142857142858,2.3190476190476192,5.2523809523809515
SBPV,0.7333333333333333,2.1999999999999997,0.0,0.0,3.038095238095238,0.0,0.7333333333333333,1.5333333333333332,3.8238095238095235,0.7857142857142858,0.7333333333333333,0.7857142857142858,0.0,1.519047619047619,0.0
